s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 2.0321001E+002, 0.0000000E+000, 1.6013065E-003,-2.8453535E-002,-2.5632996E-002,-2.5638127E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1010297E-005,-3.0886650E-001, 1.9671092E-004
 2.0400999E+002, 0.0000000E+000, 1.6054610E-003,-2.8580335E-002,-2.6588147E-002,-2.6729488E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2584502E-005,-3.2085790E-001, 1.9733499E-004
 2.0481000E+002, 0.0000000E+000, 1.6107113E-003,-2.8883181E-002,-2.6850790E-002,-2.7218190E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2070817E-005,-3.2630516E-001, 1.9792429E-004
 2.0561000E+002, 0.0000000E+000, 1.6172644E-003,-3.2504231E-002,-2.6710142E-002,-2.6557894E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6789600E-005,-3.2317605E-001, 1.9848297E-004
 2.0641000E+002, 0.0000000E+000, 1.6257044E-003,-3.5602495E-002,-2.5587474E-002,-2.4995931E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2267748E-004,-3.0952357E-001, 1.9901536E-004
 2.0721001E+002, 0.0000000E+000, 1.6329802E-003,-3.7477049E-002,-2.5508227E-002,-2.5047379E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9612048E-005,-3.1182609E-001, 1.9952504E-004
 2.0800999E+002, 0.0000000E+000, 1.6376045E-003,-3.9966561E-002,-2.5199022E-002,-2.4731037E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0366377E-004,-3.1083835E-001, 2.0001501E-004
 2.0881000E+002, 0.0000000E+000, 1.6401280E-003,-4.0794214E-002,-2.5176492E-002,-2.5131355E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6879429E-004,-3.1564413E-001, 2.0048822E-004
 2.0961000E+002, 0.0000000E+000, 1.6406612E-003,-4.0989935E-002,-2.4857466E-002,-2.4996600E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7107835E-004,-3.1417274E-001, 2.0094683E-004
 2.1041000E+002, 0.0000000E+000, 1.6375180E-003,-4.0092087E-002,-2.5374062E-002,-2.6141624E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7901307E-004,-3.2524487E-001, 2.0139254E-004
 2.1121001E+002, 0.0000000E+000, 1.6339995E-003,-3.8221893E-002,-2.5104757E-002,-2.6600831E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0657850E-004,-3.2770097E-001, 2.0182713E-004
 2.1200999E+002, 0.0000000E+000, 1.6340121E-003,-3.5929903E-002,-2.4343378E-002,-2.6687770E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4546083E-004,-3.2551697E-001, 2.0225141E-004
 2.1281000E+002, 0.0000000E+000, 1.6346777E-003,-3.4575904E-002,-2.4781423E-002,-2.8211371E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5819240E-004,-3.3983636E-001, 2.0266602E-004
 2.1361000E+002, 0.0000000E+000, 1.6383749E-003,-3.5374949E-002,-2.5392889E-002,-2.9373131E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4017422E-004,-3.5286077E-001, 2.0307232E-004
 2.1441000E+002, 0.0000000E+000, 1.6470106E-003,-3.6434667E-002,-2.5968190E-002,-3.1402746E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7941816E-004,-3.7478331E-001, 2.0347085E-004
 2.1521001E+002, 0.0000000E+000, 1.6543440E-003,-3.9193083E-002,-2.4033912E-002,-3.0197331E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2539616E-004,-3.6354596E-001, 2.0386172E-004
 2.1600999E+002, 0.0000000E+000, 1.6373921E-003,-4.2984266E-002,-2.3328614E-002,-2.9398878E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8490202E-004,-3.5866427E-001, 2.0000730E-004
 2.1681000E+002, 0.0000000E+000, 1.6506907E-003,-4.6740779E-002,-2.2997039E-002,-2.8771115E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0361665E-004,-3.5579828E-001, 2.0050432E-004
 2.1761000E+002, 0.0000000E+000, 1.6542038E-003,-4.4327507E-002,-2.2600450E-002,-2.7835567E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2911473E-004,-3.4362942E-001, 2.0126312E-004
 2.1841000E+002, 0.0000000E+000, 1.6458598E-003,-3.9032463E-002,-2.4179542E-002,-3.0051910E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6660550E-004,-3.6208524E-001, 2.0209180E-004
 2.1921001E+002, 0.0000000E+000, 1.6438608E-003,-4.1532557E-002,-2.5666084E-002,-3.1837521E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6799748E-004,-3.8392999E-001, 2.0290948E-004
 2.2000999E+002, 0.0000000E+000, 1.6637469E-003,-5.0996184E-002,-2.6226830E-002,-3.1446649E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2347153E-005,-3.9002576E-001, 2.0368647E-004
 2.2081000E+002, 0.0000000E+000, 1.6792933E-003,-5.1236168E-002,-2.9147184E-002,-3.5898206E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5913996E-004,-4.3768612E-001, 2.0441599E-004
 2.2161000E+002, 0.0000000E+000, 1.6744787E-003,-4.8074750E-002,-2.8102043E-002,-3.4691063E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1124130E-005,-4.2141295E-001, 2.0510071E-004
 2.2241000E+002, 0.0000000E+000, 1.6598601E-003,-3.9799204E-002,-2.7753534E-002,-3.5111253E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8657062E-005,-4.1700541E-001, 2.0574588E-004
 2.2321001E+002, 0.0000000E+000, 1.6032787E-003,-3.4928897E-002,-2.5850903E-002,-3.2397362E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2402856E-003,-3.8315014E-001, 2.0635955E-004
 2.2400999E+002, 0.0000000E+000, 1.6267398E-003,-4.7200762E-002,-2.6187371E-002,-3.1087562E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3961784E-003,-3.8263701E-001, 2.0694455E-004
 2.2481000E+002, 0.0000000E+000, 1.6755050E-003,-6.3078510E-002,-2.5687359E-002,-2.9688907E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6668661E-003,-3.8397944E-001, 2.0749608E-004
 2.2561000E+002, 0.0000000E+000, 1.6779941E-003,-6.5180923E-002,-2.6561500E-002,-3.1282268E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9738539E-005,-4.0288711E-001, 2.0802109E-004
 2.2641000E+002, 0.0000000E+000, 1.6553526E-003,-6.0794600E-002,-2.9237430E-002,-3.1353628E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3771031E-004,-4.0191296E-001, 2.0852777E-004
 2.2721001E+002, 0.0000000E+000, 1.6539669E-003,-5.4569583E-002,-3.2695343E-002,-3.3079581E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6014360E-004,-4.1640677E-001, 2.0902103E-004
 2.2800999E+002, 0.0000000E+000, 1.6456516E-003,-4.6061386E-002,-3.9151852E-002,-3.9447437E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5074259E-003,-4.7804195E-001, 2.0950448E-004
 2.2881000E+002, 0.0000000E+000, 1.6534389E-003,-4.6776362E-002,-3.9025856E-002,-3.8149464E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2298016E-004,-4.6564342E-001, 2.0997625E-004
 2.2961000E+002, 0.0000000E+000, 1.6693902E-003,-5.5990336E-002,-3.4231123E-002,-3.3903016E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7190646E-004,-4.2758223E-001, 2.1043283E-004
 2.3041000E+002, 0.0000000E+000, 1.6739819E-003,-6.0000608E-002,-3.8560083E-002,-4.2592118E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1104382E-005,-5.2280789E-001, 2.1087703E-004
 2.3121001E+002, 0.0000000E+000, 1.6586202E-003,-6.0191903E-002,-4.1938935E-002,-4.1946874E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9177411E-004,-5.1994096E-001, 2.1131069E-004
 2.3200999E+002, 0.0000000E+000, 1.6677254E-003,-5.5647897E-002,-3.9526298E-002,-4.2566897E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0790626E-004,-5.1917544E-001, 2.1173791E-004
 2.3281000E+002, 0.0000000E+000, 1.6625312E-003,-4.6912485E-002,-4.2047798E-002,-4.6074234E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8228722E-003,-5.4804009E-001, 2.1216344E-004
 2.3361000E+002, 0.0000000E+000, 1.6167263E-003,-3.7693532E-002,-3.6999706E-002,-4.1665348E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6930076E-005,-4.8972999E-001, 2.0845920E-004
 2.3441000E+002, 0.0000000E+000, 1.6007647E-003,-4.0547490E-002,-2.6714571E-002,-3.3615460E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3654299E-003,-4.0181590E-001, 2.0887220E-004
 2.3521001E+002, 0.0000000E+000, 1.6424192E-003,-5.0986469E-002,-2.6989127E-002,-3.3901269E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6956260E-003,-4.1534587E-001, 2.0969130E-004
 2.3600999E+002, 0.0000000E+000, 1.6702095E-003,-5.5223354E-002,-2.6770855E-002,-3.4905631E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6652820E-004,-4.2938031E-001, 2.1056601E-004
 2.3681000E+002, 0.0000000E+000, 1.6878939E-003,-6.1071921E-002,-2.6666118E-002,-3.7508709E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9289870E-005,-4.6113724E-001, 2.1142284E-004
 2.3761000E+002, 0.0000000E+000, 1.6953036E-003,-6.7829618E-002,-2.1998628E-002,-2.9168534E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2599119E-004,-3.7981828E-001, 2.1223547E-004
 2.3841000E+002, 0.0000000E+000, 1.6791123E-003,-6.9932787E-002,-1.8275710E-002,-2.0098227E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8165865E-004,-2.8751165E-001, 2.1299842E-004
 2.3921001E+002, 0.0000000E+000, 1.6853725E-003,-6.8677797E-002,-2.1638183E-002,-2.2586814E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1257940E-004,-3.1449875E-001, 2.1371522E-004
 2.4000999E+002, 0.0000000E+000, 1.6901521E-003,-6.9188679E-002,-2.2917559E-002,-3.3353673E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7459031E-004,-4.2395282E-001, 2.1439066E-004
 2.4081000E+002, 0.0000000E+000, 1.6396312E-003,-7.1433251E-002,-2.5300247E-002,-3.2837003E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1539216E-004,-4.2346389E-001, 2.1502924E-004
 2.4161000E+002, 0.0000000E+000, 1.5511079E-003,-7.4434260E-002,-1.8751612E-002,-2.3519295E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5924974E-004,-3.2682772E-001, 2.1563581E-004
 2.4241000E+002, 0.0000000E+000, 1.5357508E-003,-6.9110664E-002,-2.0956919E-002,-3.0076349E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7839915E-004,-3.8929532E-001, 2.1621712E-004
 2.4321001E+002, 0.0000000E+000, 1.6457388E-003,-7.4458214E-002,-1.7419480E-002,-1.4905332E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8347968E-004,-2.3928528E-001, 2.1677914E-004
 2.4400999E+002, 0.0000000E+000, 1.6633711E-003,-7.7990524E-002,-1.5632370E-002,-1.6879653E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2205276E-005,-2.6075606E-001, 2.1731929E-004
 2.4481000E+002, 0.0000000E+000, 1.5969566E-003,-7.7190652E-002,-1.9642485E-002,-2.0462305E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3699908E-004,-2.9985923E-001, 2.1783962E-004
 2.4561000E+002, 0.0000000E+000, 1.6078817E-003,-7.7652950E-002,-1.1942382E-002,-9.3482922E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4889081E-003,-1.8147037E-001, 2.1834657E-004
 2.4641000E+002, 0.0000000E+000, 1.6227074E-003,-7.2328298E-002,-1.6354797E-002,-1.7249432E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4670099E-003,-2.5955470E-001, 2.1884230E-004
 2.4721001E+002, 0.0000000E+000, 1.6728119E-003,-7.5876798E-002,-1.9464139E-002,-1.7140130E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4714709E-004,-2.6506943E-001, 2.1932860E-004
 2.4800999E+002, 0.0000000E+000, 1.6704453E-003,-6.6516755E-002,-2.5237939E-002,-2.6482523E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4401435E-004,-3.5490948E-001, 2.1980399E-004
 2.4881000E+002, 0.0000000E+000, 1.6046013E-003,-6.8117584E-002,-1.6846193E-002,-1.8366573E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2098161E-003,-2.6702491E-001, 2.2027418E-004
 2.4961000E+002, 0.0000000E+000, 1.6548228E-003,-7.5162949E-002,-2.3195972E-002,-2.7664461E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9333242E-004,-3.7334871E-001, 2.2074119E-004
 2.5041000E+002, 0.0000000E+000, 1.6589658E-003,-6.9336809E-002,-3.0976102E-002,-3.1725753E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0101175E-003,-4.1591148E-001, 2.1778208E-004
 2.5121001E+002, 0.0000000E+000, 1.6601719E-003,-6.5573615E-002,-2.8232692E-002,-3.5307671E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2287356E-003,-4.4522285E-001, 2.1746075E-004
 2.5200999E+002, 0.0000000E+000, 1.6813418E-003,-6.4515144E-002,-3.0103302E-002,-3.0575368E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1727796E-004,-3.9869078E-001, 2.1832593E-004
 2.5281000E+002, 0.0000000E+000, 1.6845111E-003,-6.1435970E-002,-2.7242135E-002,-3.1303291E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6286053E-004,-4.0002650E-001, 2.1925870E-004
 2.5361000E+002, 0.0000000E+000, 1.6581321E-003,-5.7957568E-002,-3.2059659E-002,-3.7468888E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5455718E-003,-4.6304797E-001, 2.2017435E-004
 2.5441000E+002, 0.0000000E+000, 1.6277039E-003,-5.5723411E-002,-3.0220558E-002,-3.7483227E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6252847E-003,-4.5914853E-001, 2.2104319E-004
 2.5521001E+002, 0.0000000E+000, 1.5969111E-003,-4.4882094E-002,-2.7646466E-002,-3.9247926E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5231226E-004,-4.6341090E-001, 2.2186138E-004
 2.5601001E+002, 0.0000000E+000, 1.6651688E-003,-6.2286284E-002,-2.4292080E-002,-3.0375387E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5856204E-003,-3.8866706E-001, 2.2262650E-004
 2.5681000E+002, 0.0000000E+000, 1.7081928E-003,-6.9732067E-002,-2.6847733E-002,-3.4225974E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5037874E-004,-4.3713134E-001, 2.2333890E-004
 2.5760999E+002, 0.0000000E+000, 1.6723625E-003,-6.8959189E-002,-2.4274239E-002,-2.6951929E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5603468E-003,-3.6108036E-001, 2.2401327E-004
 2.5841000E+002, 0.0000000E+000, 1.6756991E-003,-6.2447325E-002,-3.8365622E-002,-4.0921887E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4919863E-006,-5.0835611E-001, 2.2465828E-004
 2.5920999E+002, 0.0000000E+000, 1.6994138E-003,-6.1193539E-002,-3.4509147E-002,-3.8990007E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3484742E-004,-4.8390334E-001, 2.2527690E-004
 2.6001001E+002, 0.0000000E+000, 1.6646837E-003,-4.9781375E-002,-2.8814736E-002,-3.5756136E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4547780E-004,-4.3449279E-001, 2.2587629E-004
 2.6081000E+002, 0.0000000E+000, 1.6948338E-003,-5.6112857E-002,-3.1280031E-002,-3.6709682E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2206572E-003,-4.5279487E-001, 2.2645475E-004
 2.6160999E+002, 0.0000000E+000, 1.7140530E-003,-5.8823626E-002,-2.9368161E-002,-3.8191856E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1396907E-004,-4.6839630E-001, 2.2701116E-004
 2.6241000E+002, 0.0000000E+000, 1.6941376E-003,-5.4485489E-002,-3.6369060E-002,-4.6168321E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5975581E-003,-5.5084362E-001, 2.2755404E-004
 2.6320999E+002, 0.0000000E+000, 1.6588301E-003,-4.6495545E-002,-4.0669700E-002,-4.6340158E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2105274E-003,-5.4890800E-001, 2.2808754E-004
 2.6401001E+002, 0.0000000E+000, 1.6442726E-003,-3.7860802E-002,-3.9230481E-002,-4.2753085E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6718081E-004,-5.0297786E-001, 2.2861262E-004
 2.6481000E+002, 0.0000000E+000, 1.6151896E-003,-3.2551141E-002,-3.6424064E-002,-4.0126641E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1708187E-005,-4.6862643E-001, 2.2912809E-004
 2.6560999E+002, 0.0000000E+000, 1.6685783E-003,-5.1908783E-002,-3.4932453E-002,-3.8290858E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9509080E-003,-4.6808124E-001, 2.2963366E-004
 2.6641000E+002, 0.0000000E+000, 1.6943063E-003,-6.1802229E-002,-3.4148268E-002,-3.4790017E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1811703E-004,-4.4215636E-001, 2.2815255E-004
 2.6720999E+002, 0.0000000E+000, 1.6891598E-003,-6.6886619E-002,-2.4426450E-002,-2.5503239E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4765739E-004,-3.4465630E-001, 2.2633320E-004
 2.6801001E+002, 0.0000000E+000, 1.7123029E-003,-7.3316558E-002,-2.3061217E-002,-2.7922256E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4488336E-005,-3.7388804E-001, 2.2722332E-004
 2.6881000E+002, 0.0000000E+000, 1.7102411E-003,-7.1731045E-002,-2.8449333E-002,-3.2327631E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3859398E-004,-4.2174645E-001, 2.2821259E-004
 2.6960999E+002, 0.0000000E+000, 1.6577746E-003,-6.4516819E-002,-3.4034130E-002,-3.7845995E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5874960E-003,-4.7535312E-001, 2.2918992E-004
 2.7041000E+002, 0.0000000E+000, 1.6043477E-003,-6.4652605E-002,-3.7267041E-002,-4.5079712E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9014473E-004,-5.5111242E-001, 2.3012026E-004
 2.7120999E+002, 0.0000000E+000, 1.6279682E-003,-7.0351222E-002,-3.5044907E-002,-3.8566867E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4707461E-004,-4.8943683E-001, 2.3099256E-004
 2.7201001E+002, 0.0000000E+000, 1.6799493E-003,-7.5441247E-002,-2.6675606E-002,-2.8554174E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6767881E-003,-3.8597864E-001, 2.3181058E-004
 2.7281000E+002, 0.0000000E+000, 1.6739388E-003,-7.6473932E-002,-1.7950402E-002,-1.7334064E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1095019E-003,-2.6609103E-001, 2.3258073E-004
 2.7360999E+002, 0.0000000E+000, 1.6770025E-003,-7.6351374E-002,-2.3111047E-002,-3.0846678E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5777386E-003,-4.0625220E-001, 2.3331197E-004
 2.7441000E+002, 0.0000000E+000, 1.6767522E-003,-8.1980332E-002,-2.2428488E-002,-2.3090302E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3285861E-004,-3.3363509E-001, 2.3400606E-004
 2.7520999E+002, 0.0000000E+000, 1.6586141E-003,-7.9654199E-002,-1.9212667E-002,-1.7658062E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4356272E-004,-2.7378887E-001, 2.3466959E-004
 2.7601001E+002, 0.0000000E+000, 1.6610160E-003,-7.5441165E-002,-2.2925217E-002,-2.6114203E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3482333E-004,-3.5784740E-001, 2.3531143E-004
 2.7681000E+002, 0.0000000E+000, 1.6727038E-003,-7.6662853E-002,-1.9429627E-002,-1.9788071E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2032040E-004,-2.9230049E-001, 2.3593197E-004
 2.7760999E+002, 0.0000000E+000, 1.6855378E-003,-8.1174400E-002,-1.6115025E-002,-1.5496461E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8278915E-004,-2.5056850E-001, 2.3653473E-004
 2.7841000E+002, 0.0000000E+000, 1.6980510E-003,-8.4597611E-002,-1.7387104E-002,-1.6447817E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0970269E-003,-2.6476483E-001, 2.3712130E-004
 2.7920999E+002, 0.0000000E+000, 1.7187745E-003,-8.0282267E-002,-1.5418737E-002,-1.5187808E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1360379E-004,-2.4586031E-001, 2.3769468E-004
 2.8001001E+002, 0.0000000E+000, 1.7443467E-003,-7.4826497E-002,-2.1566456E-002,-2.4450076E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3691830E-003,-3.3914937E-001, 2.3826011E-004
 2.8081000E+002, 0.0000000E+000, 1.7381704E-003,-7.6297325E-002,-2.5978775E-002,-2.8539951E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4990397E-004,-3.8593744E-001, 2.3881582E-004
 2.8160999E+002, 0.0000000E+000, 1.6863391E-003,-8.2120671E-002,-2.2840489E-002,-2.7037911E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5202656E-004,-3.7365393E-001, 2.3935973E-004
 2.8241000E+002, 0.0000000E+000, 1.6516535E-003,-7.4647299E-002,-2.0605893E-002,-2.3761206E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1980983E-005,-3.3121360E-001, 2.3576826E-004
 2.8320999E+002, 0.0000000E+000, 1.6737337E-003,-7.6379004E-002,-2.1162810E-002,-2.3003977E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1810281E-004,-3.2590785E-001, 2.3635565E-004
 2.8401001E+002, 0.0000000E+000, 1.6930944E-003,-7.6430361E-002,-2.7113425E-002,-3.1010333E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1325301E-005,-4.1195402E-001, 2.3740438E-004
 2.8481000E+002, 0.0000000E+000, 1.6768354E-003,-7.6496946E-002,-2.6892980E-002,-3.2275097E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5083439E-004,-4.2446406E-001, 2.3846524E-004
 2.8560999E+002, 0.0000000E+000, 1.6559550E-003,-7.7248071E-002,-2.5137868E-002,-2.8130249E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.1999213E-004,-3.8203247E-001, 2.3947887E-004
 2.8641000E+002, 0.0000000E+000, 1.6648096E-003,-6.4980588E-002,-2.5294547E-002,-2.6582211E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2599158E-004,-3.5443244E-001, 2.4043186E-004
 2.8720999E+002, 0.0000000E+000, 1.6309475E-003,-4.9195617E-002,-2.8676767E-002,-3.3256413E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9870567E-003,-4.0880557E-001, 2.4133125E-004
 2.8801001E+002, 0.0000000E+000, 1.7018441E-003,-6.6103256E-002,-3.2014191E-002,-3.9576248E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5862436E-003,-4.9217808E-001, 2.4217675E-004
 2.8881000E+002, 0.0000000E+000, 1.7323573E-003,-7.7792511E-002,-2.8466684E-002,-4.0962028E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0635827E-004,-5.1414711E-001, 2.4296671E-004
 2.8960999E+002, 0.0000000E+000, 1.7066224E-003,-6.8790176E-002,-3.4718457E-002,-3.9923118E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6676897E-004,-5.0103319E-001, 2.4371729E-004
 2.9041000E+002, 0.0000000E+000, 1.6663910E-003,-5.2037573E-002,-3.9720434E-002,-4.0150651E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1673043E-003,-4.9159812E-001, 2.4444066E-004
 2.9120999E+002, 0.0000000E+000, 1.6404570E-003,-3.5677932E-002,-4.3238445E-002,-4.2572889E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8493665E-004,-5.0300482E-001, 2.4514460E-004
 2.9201001E+002, 0.0000000E+000, 1.6544006E-003,-3.7326379E-002,-4.6356900E-002,-4.2572292E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3512558E-003,-5.0775179E-001, 2.4582155E-004
 2.9281000E+002, 0.0000000E+000, 1.6842499E-003,-5.3219655E-002,-4.0867823E-002,-3.4787691E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1290065E-004,-4.4028014E-001, 2.4647350E-004
 2.9360999E+002, 0.0000000E+000, 1.7025675E-003,-5.1752471E-002,-4.2525469E-002,-3.9765636E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9604748E-004,-4.9023173E-001, 2.4710815E-004
 2.9441000E+002, 0.0000000E+000, 1.7008848E-003,-4.7652465E-002,-4.6688558E-002,-4.6035975E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3529960E-005,-5.5299989E-001, 2.4772982E-004
